index,data_0,tag_0
2007-10-04,1518.457999999999,3
2007-10-05,1394.0919999999992,4
2007-10-06,1756.2400000000016,5
2007-10-07,2106.1139999999973,6
2007-10-08,1095.2419999999993,0
2007-10-09,1687.857999999999,1
2007-10-10,1166.9719999999984,2
2007-10-11,1732.4460000000001,3
2007-10-12,1914.504,4
2007-10-13,1926.7280000000007,5
2007-10-14,2061.252000000001,6
2007-10-15,1266.3300000000022,0
2007-10-16,1964.4420000000023,1
2007-10-17,1576.93,2
2007-10-18,1518.5299999999997,3
2007-10-19,2085.6479999999983,4
2007-10-20,1660.2459999999983,5
2007-10-21,1941.9399999999991,6
2007-10-22,1652.8960000000038,0
2007-10-23,1954.6479999999997,1
2007-10-24,1865.6360000000009,2
2007-10-25,1853.9179999999997,3
2007-10-26,1437.5680000000016,4
2007-10-27,1785.6879999999956,5
2007-10-28,512.1579999999983,6
2007-10-29,545.4279999999983,0
2007-10-30,811.0079999999958,1
2007-10-31,1283.2100000000023,2
2007-11-01,496.21600000000046,3
2007-11-02,1443.601999999999,4
2007-11-03,492.5499999999992,5
2007-11-04,1485.685999999998,6
2007-11-05,1500.5920000000015,0
2007-11-06,2082.3780000000024,1
2007-11-07,1844.7580000000034,2
2007-11-08,1501.0599999999988,3
2007-11-09,2171.226000000007,4
2007-11-10,2611.599999999998,5
2007-11-11,1887.1240000000005,6
2007-11-12,2156.1459999999975,0
2007-11-13,2214.398000000004,1
2007-11-14,2047.9939999999986,2
2007-11-15,1491.9879999999982,3
2007-11-16,2309.7539999999995,4
2007-11-17,2610.0939999999946,5
2007-11-18,2183.858000000002,6
2007-11-19,1723.6540000000018,0
2007-11-20,2095.8559999999957,1
2007-11-21,1751.8359999999984,2
2007-11-22,1932.3780000000038,3
2007-11-23,2522.6179999999963,4
2007-11-24,1899.0540000000028,5
2007-11-25,1395.598000000001,6
2007-11-26,1569.716000000001,0
2007-11-27,2801.011999999998,1
2007-11-28,1644.9400000000014,2
2007-11-29,1719.2300000000005,3
2007-11-30,2331.728000000006,4
2007-12-01,3134.942000000002,5
2007-12-02,2946.1879999999965,6
2007-12-03,1762.06,0
2007-12-04,2067.6360000000022,1
2007-12-05,2153.1199999999985,2
2007-12-06,2487.9340000000007,3
2007-12-07,1769.0160000000005,4
2007-12-08,2213.403999999997,5
2007-12-09,2274.5840000000044,6
2007-12-10,1758.754000000002,0
2007-12-11,2305.1039999999957,1
2007-12-12,1588.0620000000004,2
2007-12-13,1847.7459999999999,3
2007-12-14,1974.808,4
2007-12-15,2736.8759999999957,5
2007-12-16,2762.2179999999903,6
2007-12-17,1797.0660000000018,0
2007-12-18,2623.1940000000036,1
2007-12-19,2196.052000000001,2
2007-12-20,1949.7579999999994,3
2007-12-21,1982.5760000000032,4
2007-12-22,2611.2639999999988,5
2007-12-23,2409.047999999999,6
2007-12-24,2257.8479999999995,0
2007-12-25,2694.968,1
2007-12-26,2580.279999999999,2
2007-12-27,2532.1979999999985,3
2007-12-28,3113.0519999999947,4
2007-12-29,3298.955999999997,5
2007-12-30,2558.9159999999965,6
2007-12-31,2216.542,0
2008-01-01,2759.7380000000026,1
2008-01-02,1644.1059999999995,2
2008-01-03,1510.1079999999986,3
2008-01-04,2291.851999999999,4
2008-01-05,2183.248,5
2008-01-06,1825.1839999999975,6
2008-01-07,1695.8140000000008,0
2008-01-08,2043.550000000001,1
2008-01-09,1788.4400000000012,2
2008-01-10,1894.076000000001,3
2008-01-11,1705.8179999999998,4
2008-01-12,2871.4080000000026,5
2008-01-13,2881.656000000004,6
2008-01-14,2024.931999999999,0
2008-01-15,2686.912000000004,1
2008-01-16,2135.852000000003,2
2008-01-17,1572.2820000000024,3
2008-01-18,2186.9880000000016,4
2008-01-19,1980.3060000000005,5
2008-01-20,1740.3679999999995,6
2008-01-21,1858.9980000000005,0
2008-01-22,2325.0180000000005,1
2008-01-23,1882.3080000000025,2
2008-01-24,1645.021999999998,3
2008-01-25,2239.8559999999993,4
2008-01-26,2834.9880000000003,5
2008-01-27,2381.7659999999987,6
2008-01-28,2308.1959999999985,0
2008-01-29,2676.0239999999953,1
2008-01-30,1640.646000000002,2
2008-01-31,1953.9219999999964,3
2008-02-01,1534.6520000000023,4
2008-02-02,2936.033999999999,5
2008-02-03,2084.5680000000016,6
2008-02-04,1628.1379999999997,0
2008-02-05,2472.4559999999988,1
2008-02-06,1669.539999999998,2
2008-02-07,1518.309999999997,3
2008-02-08,1950.5639999999983,4
2008-02-09,2102.2760000000007,5
2008-02-10,2184.713999999999,6
2008-02-11,1692.0159999999996,0
2008-02-12,1987.7979999999973,1
2008-02-13,1900.4979999999969,2
2008-02-14,1604.6219999999978,3
2008-02-15,2005.2080000000012,4
2008-02-16,2346.9479999999944,5
2008-02-17,1933.3679999999981,6
2008-02-18,1514.4039999999973,0
2008-02-19,2126.915999999996,1
2008-02-20,2253.790000000001,2
2008-02-21,1633.85,3
2008-02-22,1732.5640000000012,4
2008-02-23,1833.97,5
2008-02-24,1263.0079999999984,6
2008-02-25,504.4879999999994,0
2008-02-26,507.11999999999915,1
2008-02-27,566.7200000000004,2
2008-02-28,509.1840000000001,3
2008-02-29,1333.3479999999975,4
2008-03-01,1141.8759999999986,5
2008-03-02,1162.226000000002,6
2008-03-03,1040.55,0
2008-03-04,1668.989999999999,1
2008-03-05,2037.2079999999985,2
2008-03-06,2503.2079999999987,3
2008-03-07,1862.956,4
2008-03-08,2248.6600000000035,5
2008-03-09,1560.4579999999987,6
2008-03-10,1618.6860000000008,0
2008-03-11,2200.0420000000013,1
2008-03-12,1774.2320000000047,2
2008-03-13,1675.5140000000015,3
2008-03-14,2210.219999999995,4
2008-03-15,1576.3000000000009,5
2008-03-16,1801.959999999999,6
2008-03-17,1706.917999999997,0
2008-03-18,1917.5659999999996,1
2008-03-19,1308.4480000000003,2
2008-03-20,1253.274000000001,3
2008-03-21,2066.442,4
2008-03-22,2053.5160000000005,5
2008-03-23,2325.9900000000016,6
2008-03-24,1974.6679999999992,0
2008-03-25,2015.8559999999986,1
2008-03-26,1633.4720000000016,2
2008-03-27,1370.8219999999988,3
2008-03-28,1885.4240000000045,4
2008-03-29,2471.1499999999987,5
2008-03-30,2146.392000000001,6
2008-03-31,1377.5699999999993,0
2008-04-01,2129.0519999999938,1
2008-04-02,1691.6720000000005,2
2008-04-03,1128.7559999999987,3
2008-04-04,1631.9180000000024,4
2008-04-05,1970.7620000000027,5
2008-04-06,1696.3179999999998,6
2008-04-07,1538.838,0
2008-04-08,2657.516,1
2008-04-09,1218.8520000000003,2
2008-04-10,1477.746,3
2008-04-11,1877.663999999998,4
2008-04-12,2800.014000000003,5
2008-04-13,2232.9860000000017,6
2008-04-14,1589.5819999999999,0
2008-04-15,1670.4059999999984,1
2008-04-16,1489.063999999999,2
2008-04-17,1395.8620000000012,3
2008-04-18,1862.3899999999999,4
2008-04-19,2253.7099999999996,5
2008-04-20,1791.4179999999976,6
2008-04-21,1164.1559999999981,0
2008-04-22,1627.6760000000017,1
2008-04-23,1357.3279999999995,2
2008-04-24,1043.7720000000031,3
2008-04-25,1267.7339999999974,4
2008-04-26,903.1659999999988,5
2008-04-27,1008.2399999999998,6
2008-04-28,659.0520000000026,0
2008-04-29,1972.616000000002,1
2008-04-30,1101.7260000000033,2
2008-05-01,576.0140000000008,3
2008-05-02,1497.7680000000014,4
2008-05-03,1289.600000000001,5
2008-05-04,1470.969999999998,6
2008-05-05,1366.9320000000012,0
2008-05-06,1789.979999999999,1
2008-05-07,1176.264,2
2008-05-08,2116.6980000000035,3
2008-05-09,1747.272000000004,4
2008-05-10,1909.128000000001,5
2008-05-11,1610.9199999999955,6
2008-05-12,1524.2039999999993,0
2008-05-13,1476.8939999999977,1
2008-05-14,1584.2620000000004,2
2008-05-15,1162.7679999999993,3
2008-05-16,1648.0299999999997,4
2008-05-17,1657.4539999999997,5
2008-05-18,1803.957999999999,6
2008-05-19,1030.2619999999974,0
2008-05-20,1581.3340000000037,1
2008-05-21,1324.1119999999978,2
2008-05-22,976.8679999999974,3
2008-05-23,1484.916,4
2008-05-24,1580.1759999999983,5
2008-05-25,2048.5039999999995,6
2008-05-26,1289.7099999999991,0
2008-05-27,1708.6999999999978,1
2008-05-28,1114.3719999999998,2
2008-05-29,1135.0760000000018,3
2008-05-30,1397.2440000000022,4
2008-05-31,1641.4700000000012,5
2008-06-01,1848.8759999999997,6
2008-06-02,1074.011999999999,0
2008-06-03,1597.816000000002,1
2008-06-04,1588.9119999999973,2
2008-06-05,1120.0779999999997,3
2008-06-06,1217.713999999999,4
2008-06-07,1882.4839999999988,5
2008-06-08,1542.322000000002,6
2008-06-09,1325.6980000000017,0
2008-06-10,1067.089999999997,1
2008-06-11,1123.206000000001,2
2008-06-12,1259.332000000002,3
2008-06-13,1874.2800000000009,4
2008-06-14,1384.9199999999992,5
2008-06-15,2289.102000000001,6
2008-06-16,1303.0439999999994,0
2008-06-17,1145.0840000000014,1
2008-06-18,1893.6079999999997,2
2008-06-19,1588.0819999999985,3
2008-06-20,1676.1040000000035,4
2008-06-21,1734.254000000001,5
2008-06-22,1566.4159999999977,6
2008-06-23,1251.7960000000019,0
2008-06-24,1754.451999999995,1
2008-06-25,1261.7700000000002,2
2008-06-26,1056.019999999999,3
2008-06-27,1755.1519999999982,4
2008-06-28,1208.8000000000009,5
2008-06-29,749.3520000000003,6
2008-06-30,804.1960000000016,0
2008-07-01,1215.2399999999998,1
2008-07-02,1147.201999999999,2
2008-07-03,1098.3600000000001,3
2008-07-04,942.0200000000041,4
2008-07-05,1469.088,5
2008-07-06,1805.0639999999985,6
2008-07-07,983.3899999999995,0
2008-07-08,1126.2139999999997,1
2008-07-09,919.3180000000001,2
2008-07-10,1251.2759999999998,3
2008-07-11,1254.2159999999992,4
2008-07-12,1328.8520000000033,5
2008-07-13,1253.7540000000029,6
2008-07-14,1137.9260000000006,0
2008-07-15,1155.8600000000015,1
2008-07-16,1077.0619999999992,2
2008-07-17,1319.1219999999987,3
2008-07-18,1261.584000000001,4
2008-07-19,1344.0139999999988,5
2008-07-20,941.5339999999991,6
2008-07-21,1156.4779999999987,0
2008-07-22,740.2420000000017,1
2008-07-23,942.6300000000007,2
2008-07-24,1093.4499999999973,3
2008-07-25,865.5340000000033,4
2008-07-26,815.6839999999994,5
2008-07-27,1147.395999999996,6
2008-07-28,825.803999999998,0
2008-07-29,1166.5579999999989,1
2008-07-30,1299.9080000000015,2
2008-07-31,1392.638000000001,3
2008-08-01,739.5760000000024,4
2008-08-02,505.7760000000007,5
2008-08-03,504.78199999999975,6
2008-08-04,1125.9199999999998,0
2008-08-05,827.1180000000012,1
2008-08-06,326.11199999999985,2
2008-08-07,334.88399999999905,3
2008-08-08,302.1999999999999,4
2008-08-09,358.92399999999833,5
2008-08-10,352.03200000000083,6
2008-08-11,371.91599999999806,0
2008-08-12,288.984000000001,1
2008-08-13,282.58399999999926,2
2008-08-14,270.25800000000106,3
2008-08-15,273.6539999999994,4
2008-08-16,274.8139999999988,5
2008-08-17,274.7960000000003,6
2008-08-18,273.75800000000004,0
2008-08-19,274.6920000000006,1
2008-08-20,268.4719999999991,2
2008-08-21,261.29799999999983,3
2008-08-22,267.124,4
2008-08-23,254.64199999999857,5
2008-08-24,254.7160000000003,6
2008-08-25,250.29799999999958,0
2008-08-26,257.56399999999815,1
2008-08-27,258.1139999999998,2
2008-08-28,268.24599999999947,3
2008-08-29,267.58800000000036,4
2008-08-30,270.42400000000106,5
2008-08-31,1500.6140000000019,6
2008-09-01,1247.51,0
2008-09-02,1384.1539999999984,1
2008-09-03,1388.4860000000006,2
2008-09-04,1225.2200000000018,3
2008-09-05,873.9600000000015,4
2008-09-06,1868.5740000000008,5
2008-09-07,1372.6560000000006,6
2008-09-08,1309.3240000000017,0
2008-09-09,1159.6540000000023,1
2008-09-10,1300.7640000000001,2
2008-09-11,1028.7140000000006,3
2008-09-12,1392.7619999999965,4
2008-09-13,1631.4360000000017,5
2008-09-14,1576.326000000001,6
2008-09-15,1697.7079999999992,0
2008-09-16,1221.8620000000008,1
2008-09-17,1519.2099999999998,2
2008-09-18,1505.2900000000002,3
2008-09-19,1518.8459999999982,4
2008-09-20,1304.5999999999988,5
2008-09-21,1533.0700000000004,6
2008-09-22,1358.5639999999999,0
2008-09-23,1232.7879999999982,1
2008-09-24,1718.350000000002,2
2008-09-25,1131.219999999999,3
2008-09-26,1431.4500000000007,4
2008-09-27,2127.4459999999976,5
2008-09-28,1731.1039999999978,6
2008-09-29,1501.738000000001,0
2008-09-30,1375.0060000000008,1
2008-10-01,1872.3639999999975,2
2008-10-02,1345.341999999998,3
2008-10-03,1612.5800000000004,4
2008-10-04,2100.4960000000015,5
2008-10-05,1549.9500000000012,6
2008-10-06,1423.7820000000058,0
2008-10-07,1726.5679999999968,1
2008-10-08,1860.5759999999975,2
2008-10-09,1983.6820000000014,3
2008-10-10,1518.338000000001,4
2008-10-11,1669.386000000001,5
2008-10-12,1907.9400000000012,6
2008-10-13,1461.975999999999,0
2008-10-14,1609.0560000000005,1
2008-10-15,2156.8959999999993,2
2008-10-16,1583.6800000000012,3
2008-10-17,1866.8860000000022,4
2008-10-18,2239.1900000000014,5
2008-10-19,1971.9339999999995,6
2008-10-20,1667.5539999999987,0
2008-10-21,2063.7160000000044,1
2008-10-22,1646.0100000000039,2
2008-10-23,1830.494000000001,3
2008-10-24,2133.225999999999,4
2008-10-25,1523.1560000000009,5
2008-10-26,523.4919999999988,6
2008-10-27,523.8919999999997,0
2008-10-28,1327.2899999999975,1
2008-10-29,1612.5760000000023,2
2008-10-30,1098.5999999999988,3
2008-10-31,1285.831999999998,4
2008-11-01,830.4979999999969,5
2008-11-02,910.6139999999996,6
2008-11-03,847.5999999999987,0
2008-11-04,1562.3159999999998,1
2008-11-05,3134.9299999999976,2
2008-11-06,1588.4380000000003,3
2008-11-07,1619.1840000000007,4
2008-11-08,1733.1380000000004,5
2008-11-09,2578.537999999999,6
2008-11-10,2091.8799999999983,0
2008-11-11,2455.9499999999994,1
2008-11-12,2186.4939999999992,2
2008-11-13,1238.4599999999994,3
2008-11-14,1621.7379999999982,4
2008-11-15,3031.628000000001,5
2008-11-16,2365.432000000003,6
2008-11-17,1523.6360000000009,0
2008-11-18,1749.0499999999968,1
2008-11-19,1840.237999999999,2
2008-11-20,1692.3360000000002,3
2008-11-21,1673.9300000000005,4
2008-11-22,1711.367999999999,5
2008-11-23,3405.3239999999983,6
2008-11-24,3212.9980000000005,0
2008-11-25,2702.849999999999,1
2008-11-26,1515.954,2
2008-11-27,2362.217999999998,3
2008-11-28,1885.964000000001,4
2008-11-29,2434.667999999998,5
2008-11-30,2401.388,6
2008-12-01,1616.5380000000057,0
2008-12-02,1793.4440000000018,1
2008-12-03,1755.163999999998,2
2008-12-04,1738.6379999999986,3
2008-12-05,2058.618000000001,4
2008-12-06,2523.835999999993,5
2008-12-07,2466.7400000000025,6
2008-12-08,1868.6359999999981,0
2008-12-09,2003.1439999999996,1
2008-12-10,2111.0200000000013,2
2008-12-11,1432.522000000003,3
2008-12-12,1815.5340000000006,4
2008-12-13,1825.5739999999978,5
2008-12-14,2002.1200000000026,6
2008-12-15,1795.4499999999998,0
2008-12-16,1797.0899999999988,1
2008-12-17,2098.785999999998,2
2008-12-18,1736.9399999999962,3
2008-12-19,1882.1119999999999,4
2008-12-20,2242.501999999998,5
2008-12-21,2643.61,6
2008-12-22,2015.8080000000002,0
2008-12-23,1798.0879999999993,1
2008-12-24,1269.6380000000029,2
2008-12-25,1061.1179999999995,3
2008-12-26,1223.7319999999993,4
2008-12-27,2972.1639999999966,5
2008-12-28,1570.642000000001,6
2008-12-29,555.2779999999998,0
2008-12-30,1195.2379999999982,1
2008-12-31,1964.1879999999999,2
2009-01-01,1406.692,3
2009-01-02,2327.510000000003,4
2009-01-03,1913.496000000004,5
2009-01-04,1939.993999999999,6
2009-01-05,1604.0000000000023,0
2009-01-06,1689.8619999999994,1
2009-01-07,2080.272000000002,2
2009-01-08,1633.270000000002,3
2009-01-09,1788.7019999999989,4
2009-01-10,2102.9480000000017,5
2009-01-11,1975.9880000000016,6
2009-01-12,1589.2779999999989,0
2009-01-13,2182.600000000003,1
2009-01-14,1776.2820000000045,2
2009-01-15,1564.0679999999986,3
2009-01-16,2766.553999999999,4
2009-01-17,3317.820000000004,5
2009-01-18,3154.194000000003,6
2009-01-19,1699.8659999999998,0
2009-01-20,1738.0279999999998,1
2009-01-21,1739.433999999999,2
2009-01-22,1237.355999999996,3
2009-01-23,1910.5359999999987,4
2009-01-24,2200.77,5
2009-01-25,2843.6639999999957,6
2009-01-26,1674.4720000000023,0
2009-01-27,1425.0300000000004,1
2009-01-28,2721.733999999997,2
2009-01-29,1573.6980000000015,3
2009-01-30,2059.0380000000005,4
2009-01-31,3312.8519999999994,5
2009-02-01,1807.4599999999996,6
2009-02-02,1603.3,0
2009-02-03,1868.3900000000003,1
2009-02-04,2460.9240000000036,2
2009-02-05,1649.0880000000002,3
2009-02-06,2048.3959999999975,4
2009-02-07,3131.535999999996,5
2009-02-08,2182.865999999992,6
2009-02-09,1706.6379999999976,0
2009-02-10,1943.8220000000022,1
2009-02-11,2639.390000000003,2
2009-02-12,1968.6599999999978,3
2009-02-13,1690.0219999999988,4
2009-02-14,2332.594000000004,5
2009-02-15,1586.0319999999945,6
2009-02-16,1318.993999999997,0
2009-02-17,781.6979999999991,1
2009-02-18,826.4499999999989,2
2009-02-19,737.2679999999986,3
2009-02-20,1880.736,4
2009-02-21,1316.183999999999,5
2009-02-22,2238.4779999999982,6
2009-02-23,2733.656,0
2009-02-24,1783.144000000002,1
